Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_Mm,Co2_Emissions_Mt,Crop_Yield_Mt_Per_Ha,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_Kg_Per_Ha,Fertilizer_Use_Kg_Per_Ha,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_Usd,Climate_Stress_Index,Yield_Per_Input
1996,India,Northeast,Sugarcane,0.146786697,0.882987084,0.790508475,0.385416667,0.1,0.705045566,0.570514103,0.806722689,0.060017148,Drought-resistant Crops,0.316089423,542.028,0.019194119
1996,India,South,Coffee,0.148537134,0.507847774,0.454915254,0.298611111,1,0.502222716,0.574314863,0.914865946,0.093026579,Drought-resistant Crops,0.385922079,330.837,0.01435762
1996,France,Nouvelle-Aquitaine,Soybeans,0.121780445,0.032405555,0.521694915,0.472916667,0.3,0.961769282,0.778355671,0.670668267,0.496713347,No Adaptation,0.279239955,63.505,0.023303421
1996,Usa,Northeast,Barley,0.291322831,0.700973738,0.014576271,0.527777778,0.9,0.502222716,0.49829966,0.916566627,0.496713347,Drought-resistant Crops,0.38497008,436.585,0.023222184
1996,China,Central,Sugarcane,0.791947987,0.343473167,0.542711864,0.575,0.2,0.294287619,0.479295859,0.12545018,0.872249214,No Adaptation,0.47498899,245.699,0.078177458
1996,Australia,Western Australia,Sugarcane,0.495873968,0.916228496,0.47220339,0.395833333,0,0.71393643,0.49829966,0.423469388,0.393541012,Crop Rotation,0.263509313,561.811,0.03163908
1996,Argentina,Northwest,Coffee,0.808452113,0.53019089,0.257627119,0.31712963,0.5,0.09357635,0.674334867,0.553721489,0.779508431,Organic Farming,0.328737404,348.518,0.02020202
1996,Brazil,North,Sugarcane,0.757689422,0.467769475,0.683728814,0.689583333,0.5,0.207823961,0.50610122,0.524709884,0.478565304,Water Management,0.33491568,316.73,0.043526276
1996,Brazil,Northeast,Sugarcane,0.271317829,0.090401212,0.008813559,0.09375,0.5,0.563458546,0.959391878,0.575230092,0.087167762,Drought-resistant Crops,0.203747118,93.632,0.008028923
1996,Argentina,Pampas,Soybeans,0.580895224,0.678862805,0.944745763,0.752083333,0.6,0.268615248,0.49829966,0.982693077,0.496713347,Crop Rotation,0.263159599,435.311,0.029789804
1996,India,Punjab,Coffee,0.506126532,0.203634909,0.190847458,0.395833333,1,0.502222716,0.890178036,0.68837535,0.350814518,Drought-resistant Crops,0.29454317,162.46,0.018891027
1996,France,Grand Est,Wheat,0.371592898,0.229017832,0.94,0.510416667,1,0.502222716,0.49829966,0.656962785,0.60002858,Water Management,0.474496801,181.688,0.028981552
1996,Australia,Queensland,Fruits,0.248562141,0.535899011,0.516949153,0.172916667,0,0.762613914,0.813362673,0.397058824,0.212775079,Water Management,0.276435769,346.292,0.014708774
1996,France,Nouvelle-Aquitaine,Fruits,0.932233058,0.185146025,0.066440678,0.574074074,0.1,0.400200044,0.49829966,0.787915166,0.40983138,Organic Farming,0.803376681,154.319,0.027984718
1996,China,South,Soybeans,0.472618155,0.168546751,0.497966102,0.247916667,0.2,0.514114248,0.560512102,0.838535414,0.996427551,Organic Farming,0.290275367,143.53,0.01347568
1996,Canada,Ontario,Corn,0.053763441,0.269446191,0.017966102,0.361111111,0.5,0.761724828,0.583116623,0.477190876,0.496713347,No Adaptation,0.59761547,191.351,0.025808937
1996,India,Northwestern,Barley,0.213053263,0.855289478,0.497966102,0.5,0.2,0.728939764,0.702740548,0.086434574,0.496713347,Organic Farming,0.785567184,524.926,0.058258929
1996,Brazil,Southeast,Barley,0.862465616,0.838765217,0.651186441,0.604166667,0.6,0.502222716,0.852170434,0.754701881,0.058159474,No Adaptation,0.548772116,525.621,0.025699169
1996,China,North,Cotton,0.740185046,0.232943505,0.276610169,0.395833333,0.1,0.742609469,0.49829966,0.49719888,0.071734781,Water Management,0.24582934,180.637,0.028556319
1996,Canada,Ontario,Rice,0.589397349,0.378914957,0.062372881,1,0.4,0.104689931,0.531506301,0.572729092,0.961560446,Water Management,1,259.262,0.056216853
1996,Russia,Central,Wheat,0.00500125,0.601767446,0.622711864,0.125,0.7,0.066459213,0.49429886,0.12464986,0.252929408,Water Management,0.234088024,382.586,0.02591623
1996,Brazil,South,Corn,0.329582396,0.286384809,0.087118644,0.395833333,1,0.338186264,0.683136627,0.335634254,0.063875393,Organic Farming,0.337519105,205.756,0.031427324
1996,China,East,Vegetables,0.055513878,0.193147397,0.047457627,0.418981481,0.5,0.596465881,0.01220244,0.300520208,0.947270649,Drought-resistant Crops,0.340666529,148.913,0.071338384
1996,Argentina,Northwest,Barley,0.704926232,0.853196262,0.542372881,0.6125,0.7,0.667148255,0.560912182,0.962184874,0.569305516,Drought-resistant Crops,0.688100666,531.048,0.024718563
1996,Brazil,South,Coffee,0.312328082,0.112179945,0.497966102,0.058333333,1,0.205267837,0.49829966,0.787414966,0.888253787,Water Management,0.027089863,111.647,0.006708075
1996,Australia,Victoria,Soybeans,0.439109777,0.720223467,0.729152542,0.6125,0.2,0.502222716,0.25485097,0.119847939,0.496713347,Crop Rotation,0.347120042,454.06,0.12023301
1996,China,North,Cotton,0.414103526,0.605071584,0.445762712,0.263888889,0.5,0.661813736,0.283056611,0.06032413,0.866961989,Crop Rotation,0.101008989,387.378,0.074964639
1996,Nigeria,South East,Coffee,0.294073518,0.316372092,0.640338983,0.077083333,0.2,0.502222716,0.411082216,0.120748299,0.458702486,Drought-resistant Crops,0.04295003,225.416,0.023268945
1996,Argentina,Northwest,Soybeans,0.909727432,0.968669629,0.029491525,0.189814815,0.8,0.823294065,0.5045009,0.358343337,0.765647328,Organic Farming,0.378053519,593.82,0.02046077
1996,Australia,Western Australia,Coffee,0.167791948,0.435953306,0.272881356,0.263888889,1,0.07979551,0.033006601,0.49719888,0.043583881,Organic Farming,0.423801259,289.203,0.030355097
1996,France,Grand Est,Corn,0.319329832,0.673426159,0.287118644,0.395833333,0.6,0.619137586,0.00440088,0.792817127,0.168762504,Crop Rotation,0.333510349,423.309,0.026832298
1996,Argentina,Patagonia,Soybeans,0.637659415,0.790281905,0.874915254,0.34375,0.4,0.711269171,0.116023205,0.569227691,0.49928551,No Adaptation,0.367711059,497.358,0.030362467
1996,Usa,Northeast,Soybeans,0.666666667,0.436242642,0.573220339,0.566666667,0.8,0.93398533,0.362072414,0.326330532,0.157902258,Crop Rotation,0.863540398,297.608,0.056
1996,Russia,Siberian,Sugarcane,0.502375594,0.577106075,0.81220339,0.045833333,0.2,0.42709491,0.531306261,0.818427371,0.541869105,Crop Rotation,0.141530451,375.422,0.005923218
1996,Brazil,Southeast,Corn,0.206551638,0.968026662,0.602711864,0.4625,0.2,0.665370082,0.526705341,0.447278912,0.496713347,Drought-resistant Crops,0.627911043,588.897,0.033966977
1996,China,East,Wheat,0.472868217,0.399504201,0.777627119,0.33125,0.1,0.445098911,0.783956791,0.69037615,0.489711346,Water Management,0.516792736,275.122,0.017220544
1996,China,Central,Corn,0.862965741,0.442804481,0.425084746,0.527777778,0.1,0.473438542,0.371874375,0.279011605,0.165761646,No Adaptation,0.820810559,300.926,0.057461587
1996,Argentina,Pampas,Cotton,0.155538885,0.199126993,0.690508475,0.125,0.8,0.794732163,0.521304261,0.104041617,0.787653615,Organic Farming,0.347120042,159.752,0.026407042
1996,India,West Bengal,Corn,0.276819205,0.21961622,0.298644068,0.3125,0,0.587686152,0.49829966,0.020508203,0.506287511,Organic Farming,0.483964977,167.611,0.064308682
1996,China,East,Vegetables,0.048262066,0.051108762,0.95559322,0.06875,0.5,0.316625917,0.786757351,0.49719888,0.542297799,Drought-resistant Crops,0.080945781,77.335,0.00829447
1996,India,Central,Sugarcane,0.545386347,0.876396668,0.103728814,0.819444444,0.4,0.738164036,0.859171834,0.168467387,0.344527008,Drought-resistant Crops,0.79813745,537.642,0.06560342
1996,Usa,South,Cotton,0.060015004,0.697112362,0.955254237,0.395833333,0.7,0.502222716,0.562712543,0.62745098,0.507287797,Drought-resistant Crops,0.102517939,439.573,0.023508925
1996,Nigeria,South East,Wheat,0.699924981,0.353392724,0.616271186,0.51875,0.9,0.502222716,0.788557712,0.777911164,0.496713347,Drought-resistant Crops,0.746949719,252.2,0.022764572
1996,China,East,Barley,0.502375594,0.506204635,0.524745763,0.410416667,0.9,0.39475439,0.49829966,0.226790716,0.396113175,Crop Rotation,0.301861254,334.58,0.045731331
1996,Usa,Northeast,Rice,0.441110278,0.490534092,0.954237288,0.51875,0.7,0.087686152,0.74694939,0.868947579,0.763503858,Water Management,0.467593192,328.472,0.021488461
1996,India,Provence-Alpes-Cote D’Azur,Corn,0.008502126,0.547826056,0.623050847,0.435416667,0.4,0.433096244,0.091618324,0.909663866,0.585167191,Water Management,0.302502396,351.829,0.024145432
1996,Brazil,South,Sugarcane,0.686671668,0.745063439,0.82,0.320833333,0.1,0.587019338,0.413682737,0.925870348,0.496713347,Crop Rotation,0.359745357,471.542,0.016068615
1996,India,West,Barley,0.243060765,0.675197891,0.764067797,0.220833333,0.7,0.09835519,0.9909982,0.275410164,0.962417834,Drought-resistant Crops,0.362568971,427.807,0.017976953
1996,Brazil,Southeast,Cotton,0.502375594,0.957228382,0.173559322,0.395833333,0.2,0.356634808,0.973394679,0.323529412,0.654329809,Drought-resistant Crops,0.307502008,582.602,0.02633183
1996,Nigeria,South East,Soybeans,0.248812203,0.010808996,0.935254237,0.0625,0.2,0.494665481,0.525705141,0.477290916,0.496713347,Organic Farming,0.178405823,56.397,0.009597441
1996,China,South,Rice,0.867716929,0.733550752,0.291186441,0.655092593,0.7,0.636030229,0.937587518,0.49719888,0.72320663,No Adaptation,0.697659508,463.788,0.033606557
1996,Australia,Western Australia,Vegetables,0.684171043,0.164006687,0.456271186,0.423611111,0.4,0.502222716,0.570914183,0.49719888,0.93240926,Drought-resistant Crops,0.660816517,143.557,0.028762457
1996,Nigeria,North West,Corn,0.502375594,0.821880179,0.497966102,0.756944444,0.9,0.70226717,0.030606121,0.43457383,0.359102601,No Adaptation,0.232753931,511.091,0.080869565
1996,Brazil,South,Rice,0.9939985,0.506204635,0.268474576,0.395833333,0.2,0.474327628,0.131226245,0.108343337,0.385395827,Water Management,0.511255602,336.81,0.117263844
1996,Brazil,North,Barley,0.470117529,0.299894268,0.009491525,0.75462963,0.1,0.419204268,0.478495699,0.960784314,0.545870249,No Adaptation,0.908277854,212.519,0.030663691
1996,Canada,British Columbia,Corn,0.681420355,0.459878836,0.497966102,0.48125,0,0.558235163,0.073614723,0.467186875,0.32466419,No Adaptation,0.5529363,308.753,0.049192764
1996,Argentina,Northwest,Rice,0.966741685,0.190329056,0.344067797,0.263888889,0.2,0.503334074,0.126825365,0.841936775,0.886253215,No Adaptation,0.20696578,160.292,0.017371354
1996,Brazil,South,Cotton,0.762190548,0.133012088,0.213898305,0.539351852,0.2,0.39130918,0.669933987,0.896058423,0.594312661,Drought-resistant Crops,0.597913375,124.594,0.022403095
1996,Argentina,Pampas,Vegetables,0.786946737,0.396882323,0.943389831,0.254166667,0.7,0.390753501,0.134026805,0.68997599,0.812089168,Water Management,0.335045204,280.089,0.020182529
1996,France,Provence-Alpes-Cote D’Azur,Soybeans,0.855213803,0.402908356,0.490169492,0.587962963,0.5,0.486330296,0.367873575,0.49719888,0.099171192,Water Management,0.183373054,279.871,0.043258102
1996,India,Punjab,Rice,0.034258565,0.926244499,0.064067797,0.49537037,0.8,0.554456546,0.168633727,0.242196879,0.807230637,Water Management,0.185432479,559.869,0.076923077
1996,Nigeria,South East,Barley,0.105276319,0.256511831,0.950169492,0.027083333,0.9,0.341964881,0.958791758,0.964185674,0.180480137,Water Management,0.347120042,193.777,0.003901197
1996,Brazil,Northeast,Wheat,0.504876219,0.481689718,0.258644068,0.398148148,0.7,0.290620138,0.282656531,0.354741897,0.530723064,No Adaptation,0.567870373,318.129,0.042868431
1996,Nigeria,North Central,Fruits,0.585146287,0.776729582,0.255254237,0.856481481,0.4,0.164258724,0.400080016,0.103041216,0.902972278,Drought-resistant Crops,1,483.656,0.1324609
1996,China,East,Vegetables,0.76344086,0.386919901,0.856949153,0.5625,0.5,0.502222716,0.377275455,0.518907563,0.798656759,Water Management,0.362517162,273.064,0.040133779
1996,Australia,New South Wales,Vegetables,0.035008752,0.64876836,0.934915254,0.20625,0.9,0.319515448,0.891978396,0.487695078,0.606173192,Water Management,0.136045126,412.425,0.014210024
1996,Usa,South,Cotton,0.060015004,0.697112362,0.955254237,0.077083333,0.7,0.502222716,0.562712543,0.62745098,0.507287797,Drought-resistant Crops,0.102517939,439.573,0.008521985
1996,Russia,Northwestern,Wheat,0.491122781,0.148857661,0.058305085,0.5,0.5,0.115470104,0.49829966,0.043017207,0.052443555,Drought-resistant Crops,0.307761055,129.437,0.086309524
1996,Brazil,Southeast,Corn,0.771692923,0.302073213,0.497966102,0.620833333,0,0.502222716,0.030806161,0.946478591,0.984709917,Crop Rotation,0.41143823,221.48,0.032228854
1996,Australia,Victoria,Sugarcane,0.013003251,0.820151312,0.497966102,0.483333333,1,0.667259391,0.690338068,0.118647459,0.029722778,No Adaptation,0.397915965,504.452,0.053544304
1996,India,West Bengal,Sugarcane,0.133033258,0.37136009,0.006101695,0.05787037,0.7,0.121804846,0.628725745,0.402360944,0.461846242,Water Management,0.192782944,249.659,0.00963126
1996,Argentina,Northwest,Sugarcane,0.141285321,0.506204635,0.502711864,0.004166667,0.8,0.440653479,0.275855171,0.56352541,0.496713347,Organic Farming,0.090258529,329.853,0.006577653
1996,Australia,Western Australia,Barley,0.222555639,0.312189232,0.71559322,0.40625,0.2,0.420426762,0.827965593,0.396858743,0.976278937,Organic Farming,0.513936741,222.882,0.026860763
1996,Canada,Northeast,Wheat,0.502375594,0.779880122,0.871525424,0.43125,0.5,0.502222716,0.913382677,0.665766307,0.39154044,Organic Farming,0.557424293,490.081,0.020425645
1996,Argentina,Pampas,Wheat,0.752938235,0.506204635,0.497966102,0.763888889,0.5,0.723827517,0.184236847,0.49719888,0.112889397,No Adaptation,1,336.549,0.062562563
1996,Argentina,Northeast,Soybeans,0.512378095,0.50819069,0.658644068,0.227083333,0.2,0.591242498,0.644328866,0.411464586,0.763075164,Water Management,0.216803098,335.597,0.01924163
1996,Canada,British Columbia,Wheat,0.791697924,0.97488498,0.162372881,0.386574074,0.6,0.753056235,0.643728746,0.899159664,0.218490997,Water Management,0.306420485,596.66,0.01722317
1996,Argentina,Patagonia,Wheat,0.595148787,0.017042207,0.435254237,0.570833333,0.8,0.780506779,0.514502901,0.705382153,0.105744498,Organic Farming,0.168406601,60.817,0.029981493
1996,Nigeria,North Central,Cotton,0.080270068,0.422336686,0.177966102,0.215277778,0.9,0.726383641,0.077415483,0.151660664,0.988568162,No Adaptation,0.133247416,279.489,0.068793619
1996,Russia,Volga,Coffee,0.91847962,0.6989984,0.748813559,0.675,0.6,0.376305846,0.783356671,0.224189676,0.085310089,Organic Farming,0.654204336,448.901,0.053769968
1996,Russia,Northeast,Soybeans,0.502375594,0.226024461,0.956610169,0.33125,0.3,0.990998,0.316263253,0.770008003,0.496713347,No Adaptation,0.214691863,180.328,0.020051167
1996,Canada,British Columbia,Rice,0.225556389,0.215633394,0.359661017,0.24537037,0.6,0.471438097,0.01220244,0.49719888,0.696198914,Organic Farming,0.086444059,166.506,0.029411765
1996,Russia,Northwestern,Sugarcane,0.487371843,0.659184432,0.497966102,0.400462963,1,0.136030229,0.314262853,0.49719888,0.948985424,Water Management,0.359084786,420.017,0.032811559
1996,France,Grand Est,Vegetables,0.502375594,0.098934817,0.497966102,0.41875,0.6,0.05645699,0.232246449,0.590936375,0.751357531,Crop Rotation,0.642637878,105.711,0.031501883
1996,China,North,Vegetables,0.52188047,0.506204635,0.660338983,0.397916667,0.7,0.502222716,0.141428286,0.06272509,0.616461846,Water Management,0.472359661,335.614,0.150939457
1996,Brazil,North,Cotton,0.187296824,0.641109905,0.231864407,0.013888889,0.9,0.314069793,0.943788758,0.49719888,0.714489854,Water Management,0.014325312,403.742,0.005208865
1996,Canada,Quebec,Coffee,0.502375594,0.506204635,0.920338983,0.310416667,0.6,0.844409869,0.091618324,0.512304922,0.795941698,Crop Rotation,0.425627542,337.481,0.031520591
1996,Argentina,Northeast,Soybeans,0.982995749,0.272132366,0.497966102,0.331018519,0,0.038008446,0.975195039,0.739695878,0.131609031,Crop Rotation,0.454090356,207.251,0.015195603
1996,India,North,Soybeans,0.180045011,0.404772961,0.497966102,0.189814815,0,0.449655479,0.951590318,0.146858743,0.174335524,Crop Rotation,0.351384607,271.884,0.020069532
1996,Russia,Siberian,Cotton,0.280070018,0.506204635,0.694915254,0.410416667,0.1,0.60869082,0.358071614,0.49719888,0.22606459,Crop Rotation,0.119122866,331.819,0.032391083
1996,Canada,Prairies,Barley,0.808702176,0.565911299,0.509830508,0.404166667,0.9,0.502222716,0.130226045,0.456582633,0.774078308,Drought-resistant Crops,0.122179623,371.553,0.041293719
1996,Argentina,Northwest,Rice,0.079019755,0.885562525,0.896610169,0.14375,0.6,0.878528562,0.231646329,0.110144058,0.674049728,Organic Farming,0.247454861,544.596,0.04534293
1996,India,British Columbia,Wheat,0.315578895,0.148754072,0.497966102,0.395833333,0.2,0.502222716,0.950990198,0.282813125,0.718062304,Drought-resistant Crops,0.374815429,130.564,0.028110359
1996,Brazil,South,Wheat,0.283070768,0.898414728,0.645423729,0.272916667,0,0.767059347,0.281656331,0.541216487,0.212632181,Water Management,0.174163925,550.817,0.023537061
1996,Australia,Queensland,Wheat,0.502375594,0.506204635,0.188474576,0.506944444,0.5,0.631918204,0.844768954,0.909863946,0.308802515,Organic Farming,0.347120042,330.804,0.019670665
1996,France,Ile-De-France,Wheat,0.165791448,0.506204635,0.186779661,0.016203704,0.5,0.630362303,0.687537508,0.49719888,0.559445556,Organic Farming,0.120172007,326.751,0.006110458
1996,Usa,Northeast,Barley,0.360340085,0.650725839,0.370847458,0.395833333,0.8,0.74283174,0.863772755,0.240396158,0.011860532,Organic Farming,0.046013263,412.232,0.031652989
1996,Nigeria,North West,Sugarcane,0.298824706,0.167750186,0.370508475,0.3125,0.6,0.502222716,0.128825765,0.823429372,0.049585596,Crop Rotation,0.520898635,140.671,0.020049009
1996,Canada,Prairies,Corn,0.629157289,0.18471738,0.784067797,0.566666667,0.9,0.867081574,0.108621724,0.650260104,0.542012003,Organic Farming,0.257661322,158.394,0.040554156
1996,France,Grand Est,Sugarcane,0.008752188,0.298736926,0.445084746,0.395833333,0,0.197377195,0.086417283,0.49719888,0.707344956,No Adaptation,0.538345465,209.991,0.039237057
1996,India,Northeast,Fruits,0.931732933,0.001686003,0.094915254,0.166666667,1,0.554678818,0.24484897,0.056022409,0.967705059,Water Management,0.169669456,53.645,0.06200318
1996,India,Queensland,Cotton,0.502375594,0.602153226,0.813559322,0.247916667,1,0.055345632,0.24184837,0.746798719,0.508573878,Drought-resistant Crops,0.290068129,391.058,0.017329384
1996,Canada,Quebec,Corn,0.350837709,0.801412385,0.441694915,0.194444444,0.1,0.749611025,0.179835967,0.575330132,0.327093455,Crop Rotation,0.386155221,495.715,0.019102621
1996,Brazil,Northeast,Sugarcane,0.784946237,0.025858004,0.682033898,0.697916667,0,0.951322516,0.49829966,0.56322529,0.083452415,Organic Farming,0.511320364,68.614,0.042132782
1996,Australia,Victoria,Wheat,0.031257814,0.34076556,0.940677966,0.054166667,1,0.124472105,0.791958392,0.776310524,0.496713347,Organic Farming,0.078102738,240.179,0.005785823
